Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r,MTCO2e
Amphibians,Critically Endangered,0.5,Forward,1898,0.045,5618.41
Amphibians,Critically Endangered,0.5,Forward,1899,0.045,5990.29
Amphibians,Critically Endangered,0.5,Forward,1900,0.045,6242.25
Amphibians,Critically Endangered,0.5,Forward,1901,0.044,6398.4
Amphibians,Critically Endangered,0.5,Forward,1902,0.044,6525.69
Amphibians,Critically Endangered,0.5,Forward,1903,0.044,6960.58
Amphibians,Critically Endangered,0.5,Forward,1904,0.044,7034.49
Amphibians,Critically Endangered,0.5,Forward,1905,0.044,7371.01
Amphibians,Critically Endangered,0.5,Forward,1906,0.044,7678.75
Amphibians,Critically Endangered,0.5,Forward,1907,0.044,8452.3
Amphibians,Critically Endangered,0.5,Forward,1908,0.044,8234.47
Amphibians,Critically Endangered,0.5,Forward,1909,0.044,8487.3
Amphibians,Critically Endangered,0.5,Forward,1910,0.044,8827.21
Amphibians,Critically Endangered,0.5,Forward,1911,0.044,8957.82
Amphibians,Critically Endangered,0.5,Forward,1912,0.044,9309.66
Amphibians,Critically Endangered,0.5,Forward,1913,0.044,9927.85
Amphibians,Critically Endangered,0.5,Forward,1914,0.044,9229.24
Amphibians,Critically Endangered,0.5,Forward,1915,0.043,9142.34
Amphibians,Critically Endangered,0.5,Forward,1916,0.043,9685.77
Amphibians,Critically Endangered,0.5,Forward,1917,0.043,9993.44
Amphibians,Critically Endangered,0.5,Forward,1918,0.043,9896.8
Amphibians,Critically Endangered,0.5,Forward,1919,0.043,8905.55
Amphibians,Critically Endangered,0.5,Forward,1920,0.043,9993.64
Amphibians,Critically Endangered,0.5,Forward,1921,0.043,9036.88
Amphibians,Critically Endangered,0.5,Forward,1922,0.042,9440.31
Amphibians,Critically Endangered,0.5,Forward,1923,0.042,10458.99
Amphibians,Critically Endangered,0.5,Forward,1924,0.042,10516.44
Amphibians,Critically Endangered,0.5,Forward,1925,0.042,10671.69
Amphibians,Critically Endangered,0.5,Forward,1926,0.042,10557.28
Amphibians,Critically Endangered,0.5,Forward,1927,0.042,11402.16
Amphibians,Critically Endangered,0.5,Forward,1928,0.042,11401.07
Amphibians,Critically Endangered,0.5,Forward,1929,0.042,12110.35
Amphibians,Critically Endangered,0.5,Forward,1930,0.042,11421.35
Amphibians,Critically Endangered,0.5,Forward,1931,0.042,10502.01
Amphibians,Critically Endangered,0.5,Forward,1932,0.041,9763.69
Amphibians,Critically Endangered,0.5,Forward,1933,0.041,10175.85
Amphibians,Critically Endangered,0.5,Forward,1934,0.041,10875.6
Amphibians,Critically Endangered,0.5,Forward,1935,0.041,11323.5
Amphibians,Critically Endangered,0.5,Forward,1936,0.041,12197.97
Amphibians,Critically Endangered,0.5,Forward,1937,0.041,12904.77
Amphibians,Critically Endangered,0.5,Forward,1938,0.04,12355.64
Amphibians,Critically Endangered,0.5,Forward,1939,0.04,12957.99
Amphibians,Critically Endangered,0.5,Forward,1940,0.04,13783.93
Amphibians,Critically Endangered,0.5,Forward,1941,0.04,14098.08
Amphibians,Critically Endangered,0.5,Forward,1942,0.04,14192.13
Amphibians,Critically Endangered,0.5,Forward,1943,0.039,14682.31
Amphibians,Critically Endangered,0.5,Forward,1944,0.039,14690.47
Amphibians,Critically Endangered,0.5,Forward,1945,0.039,13012.78
Amphibians,Critically Endangered,0.5,Forward,1946,0.038,14143.72
Amphibians,Critically Endangered,0.5,Forward,1947,0.038,15465.85
Amphibians,Critically Endangered,0.5,Forward,1948,0.038,16207.23
Amphibians,Critically Endangered,0.5,Forward,1949,0.038,15916.8
Amphibians,Critically Endangered,0.5,Forward,1950,0.037,16890.93
Amphibians,Critically Endangered,0.5,Forward,1951,0.037,17999.91
Amphibians,Critically Endangered,0.5,Forward,1952,0.037,18289.06
Amphibians,Critically Endangered,0.5,Forward,1953,0.036,18807.37
Amphibians,Critically Endangered,0.5,Forward,1954,0.036,19294.46
Amphibians,Critically Endangered,0.5,Forward,1955,0.035,20897.93
Amphibians,Critically Endangered,0.5,Forward,1956,0.035,22089.56
Amphibians,Critically Endangered,0.5,Forward,1957,0.035,22826.03
Amphibians,Critically Endangered,0.5,Forward,1958,0.034,23548.55
Amphibians,Critically Endangered,0.5,Forward,1959,0.034,24752.49
Amphibians,Critically Endangered,0.5,Forward,1960,0.034,25988.11
Amphibians,Critically Endangered,0.5,Forward,1961,0.033,26188.78
Amphibians,Critically Endangered,0.5,Forward,1962,0.033,27104.02
Amphibians,Critically Endangered,0.5,Forward,1963,0.033,28523.2
Amphibians,Critically Endangered,0.5,Forward,1964,0.033,29803.1
Amphibians,Critically Endangered,0.5,Forward,1965,0.032,31127.83
Amphibians,Critically Endangered,0.5,Forward,1966,0.032,32601.15
Amphibians,Critically Endangered,0.5,Forward,1967,0.032,33451.89
Amphibians,Critically Endangered,0.5,Forward,1968,0.031,35010.35
Amphibians,Critically Endangered,0.5,Forward,1969,0.031,37112.04
Amphibians,Critically Endangered,0.5,Forward,1970,0.031,39614.23
Amphibians,Critically Endangered,0.5,Forward,1971,0.031,40530.42
Amphibians,Critically Endangered,0.5,Forward,1972,0.03,42211.48
Amphibians,Critically Endangered,0.5,Forward,1973,0.03,44280.37
Amphibians,Critically Endangered,0.5,Forward,1974,0.03,44121.82
Amphibians,Critically Endangered,0.5,Forward,1975,0.029,44050.01
Amphibians,Critically Endangered,0.5,Forward,1976,0.029,46057.62
Amphibians,Critically Endangered,0.5,Forward,1977,0.029,47041.32
Amphibians,Critically Endangered,0.5,Forward,1978,0.029,48596.89
Amphibians,Critically Endangered,0.5,Forward,1979,0.028,49858.01
Amphibians,Critically Endangered,0.5,Forward,1980,0.028,49454.78
Amphibians,Critically Endangered,0.5,Forward,1981,0.028,48207.63
Amphibians,Critically Endangered,0.5,Forward,1982,0.027,47704.35
Amphibians,Critically Endangered,0.5,Forward,1983,0.027,48048.05
Amphibians,Critically Endangered,0.5,Forward,1984,0.027,49506.89
Amphibians,Critically Endangered,0.5,Forward,1985,0.027,50883.29
Amphibians,Critically Endangered,0.5,Forward,1986,0.026,51424.55
Amphibians,Critically Endangered,0.5,Forward,1987,0.026,52670.11
Amphibians,Critically Endangered,0.5,Forward,1988,0.026,54519.88
Amphibians,Critically Endangered,0.5,Forward,1989,0.026,55424.76
Amphibians,Critically Endangered,0.5,Forward,1990,0.025,54478.18
Amphibians,Critically Endangered,0.5,Forward,1991,0.025,55314.77
Amphibians,Critically Endangered,0.5,Forward,1992,0.025,53864.92
Amphibians,Critically Endangered,0.5,Backward,1850,0.068,1671.58
Amphibians,Critically Endangered,0.5,Backward,1851,0.068,1685.14
Amphibians,Critically Endangered,0.5,Backward,1852,0.068,1712.52
Amphibians,Critically Endangered,0.5,Backward,1853,0.068,1744.62
Amphibians,Critically Endangered,0.5,Backward,1854,0.068,1838.26
Amphibians,Critically Endangered,0.5,Backward,1855,0.068,1855.61
Amphibians,Critically Endangered,0.5,Backward,1856,0.068,1902.93
Amphibians,Critically Endangered,0.5,Backward,1857,0.068,1918.21
Amphibians,Critically Endangered,0.5,Backward,1858,0.068,1931.72
Amphibians,Critically Endangered,0.5,Backward,1859,0.068,1977.01
Amphibians,Critically Endangered,0.5,Backward,1860,0.068,2049.92
Amphibians,Critically Endangered,0.5,Backward,1861,0.068,2096.42
Amphibians,Critically Endangered,0.5,Backward,1862,0.068,2115.8
Amphibians,Critically Endangered,0.5,Backward,1863,0.068,2174.59
Amphibians,Critically Endangered,0.5,Backward,1864,0.068,2248.07
Amphibians,Critically Endangered,0.5,Backward,1865,0.068,2309.96
Amphibians,Critically Endangered,0.5,Backward,1866,0.068,2347.4
Amphibians,Critically Endangered,0.5,Backward,1867,0.068,2426.49
Amphibians,Critically Endangered,0.5,Backward,1868,0.068,2461.67
Amphibians,Critically Endangered,0.5,Backward,1869,0.068,2535.26
Amphibians,Critically Endangered,0.5,Backward,1870,0.068,2568.52
Amphibians,Critically Endangered,0.5,Backward,1871,0.068,2651.61
Amphibians,Critically Endangered,0.5,Backward,1872,0.068,2805.06
Amphibians,Critically Endangered,0.5,Backward,1873,0.068,2910.03
Amphibians,Critically Endangered,0.5,Backward,1874,0.068,2835.53
Amphibians,Critically Endangered,0.5,Backward,1875,0.068,2975.62
Amphibians,Critically Endangered,0.5,Backward,1876,0.068,3016
Amphibians,Critically Endangered,0.5,Backward,1877,0.068,3067.16
Amphibians,Critically Endangered,0.5,Backward,1878,0.068,3090.95
Amphibians,Critically Endangered,0.5,Backward,1879,0.068,3221.87
Amphibians,Critically Endangered,0.5,Backward,1880,0.068,3466.18
Amphibians,Critically Endangered,0.5,Backward,1881,0.068,3535.83
Amphibians,Critically Endangered,0.5,Backward,1882,0.068,3664.01
Amphibians,Critically Endangered,0.5,Backward,1883,0.068,3812.37
Amphibians,Critically Endangered,0.5,Backward,1884,0.068,3847.57
Amphibians,Critically Endangered,0.5,Backward,1885,0.068,3877.67
Amphibians,Critically Endangered,0.5,Backward,1886,0.068,3925.95
Amphibians,Critically Endangered,0.5,Backward,1887,0.068,4052.51
Amphibians,Critically Endangered,0.5,Backward,1888,0.068,4324.25
Amphibians,Critically Endangered,0.5,Backward,1889,0.067,4339.29
Amphibians,Critically Endangered,0.5,Backward,1890,0.067,4601.05
Amphibians,Critically Endangered,0.5,Backward,1891,0.067,4752.98
Amphibians,Critically Endangered,0.5,Backward,1892,0.067,4791.43
Amphibians,Critically Endangered,0.5,Backward,1893,0.067,4771.07
Amphibians,Critically Endangered,0.5,Backward,1894,0.067,4897.12
Amphibians,Critically Endangered,0.5,Backward,1895,0.067,5102.3
Amphibians,Critically Endangered,0.5,Backward,1896,0.067,5225.58
Amphibians,Critically Endangered,0.5,Backward,1897,0.067,5406.76
Amphibians,Critically Endangered,0.5,Backward,1898,0.067,5618.41
Amphibians,Critically Endangered,0.5,Backward,1899,0.067,5990.29
Amphibians,Critically Endangered,0.5,Backward,1900,0.067,6242.25
Amphibians,Critically Endangered,0.5,Backward,1901,0.067,6398.4
Amphibians,Critically Endangered,0.5,Backward,1902,0.067,6525.69
Amphibians,Critically Endangered,0.5,Backward,1903,0.067,6960.58
Amphibians,Critically Endangered,0.5,Backward,1904,0.067,7034.49
Amphibians,Critically Endangered,0.5,Backward,1905,0.067,7371.01
Amphibians,Critically Endangered,0.5,Backward,1906,0.067,7678.75
Amphibians,Critically Endangered,0.5,Backward,1907,0.067,8452.3
Amphibians,Critically Endangered,0.5,Backward,1908,0.067,8234.47
Amphibians,Critically Endangered,0.5,Backward,1909,0.067,8487.3
Amphibians,Critically Endangered,0.5,Backward,1910,0.067,8827.21
Amphibians,Critically Endangered,0.5,Backward,1911,0.067,8957.82
Amphibians,Critically Endangered,0.5,Backward,1912,0.066,9309.66
Amphibians,Critically Endangered,0.5,Backward,1913,0.066,9927.85
Amphibians,Critically Endangered,0.5,Backward,1914,0.066,9229.24
Amphibians,Critically Endangered,0.5,Backward,1915,0.066,9142.34
Amphibians,Critically Endangered,0.5,Backward,1916,0.066,9685.77
Amphibians,Critically Endangered,0.5,Backward,1917,0.066,9993.44
Amphibians,Critically Endangered,0.5,Backward,1918,0.065,9896.8
Amphibians,Critically Endangered,0.5,Backward,1919,0.065,8905.55
Amphibians,Critically Endangered,0.5,Backward,1920,0.065,9993.64
Amphibians,Critically Endangered,0.5,Backward,1921,0.065,9036.88
Amphibians,Critically Endangered,0.5,Backward,1922,0.065,9440.31
Amphibians,Critically Endangered,0.5,Backward,1923,0.065,10458.99
Amphibians,Critically Endangered,0.5,Backward,1924,0.065,10516.44
Amphibians,Critically Endangered,0.5,Backward,1925,0.065,10671.69
Amphibians,Critically Endangered,0.5,Backward,1926,0.065,10557.28
Amphibians,Critically Endangered,0.5,Backward,1927,0.064,11402.16
Amphibians,Critically Endangered,0.5,Backward,1928,0.064,11401.07
Amphibians,Critically Endangered,0.5,Backward,1929,0.064,12110.35
Amphibians,Critically Endangered,0.5,Backward,1930,0.064,11421.35
Amphibians,Critically Endangered,0.5,Backward,1931,0.064,10502.01
Amphibians,Critically Endangered,0.5,Backward,1932,0.064,9763.69
Amphibians,Critically Endangered,0.5,Backward,1933,0.064,10175.85
Amphibians,Critically Endangered,0.5,Backward,1934,0.064,10875.6
Amphibians,Critically Endangered,0.5,Backward,1935,0.063,11323.5
Amphibians,Critically Endangered,0.5,Backward,1936,0.063,12197.97
Amphibians,Critically Endangered,0.5,Backward,1937,0.063,12904.77
Amphibians,Critically Endangered,0.5,Backward,1938,0.063,12355.64
Amphibians,Critically Endangered,0.5,Backward,1939,0.063,12957.99
Amphibians,Critically Endangered,0.5,Backward,1940,0.063,13783.93
Amphibians,Critically Endangered,0.5,Backward,1941,0.063,14098.08
Amphibians,Critically Endangered,0.5,Backward,1942,0.062,14192.13
Amphibians,Critically Endangered,0.5,Backward,1943,0.062,14682.31
Amphibians,Critically Endangered,0.5,Backward,1944,0.062,14690.47
Amphibians,Critically Endangered,0.5,Backward,1945,0.062,13012.78
Amphibians,Critically Endangered,0.5,Backward,1946,0.061,14143.72
Amphibians,Critically Endangered,0.5,Backward,1947,0.061,15465.85
Amphibians,Critically Endangered,0.5,Backward,1948,0.061,16207.23
Amphibians,Critically Endangered,0.5,Backward,1949,0.061,15916.8
Amphibians,Critically Endangered,0.5,Backward,1950,0.061,16890.93
Amphibians,Critically Endangered,0.5,Backward,1951,0.06,17999.91
Amphibians,Critically Endangered,0.5,Backward,1952,0.06,18289.06
Amphibians,Critically Endangered,0.5,Backward,1953,0.06,18807.37
Amphibians,Critically Endangered,0.5,Backward,1954,0.059,19294.46
Amphibians,Critically Endangered,0.5,Backward,1955,0.059,20897.93
Amphibians,Critically Endangered,0.5,Backward,1956,0.058,22089.56
Amphibians,Critically Endangered,0.5,Backward,1957,0.058,22826.03
Amphibians,Critically Endangered,0.5,Backward,1958,0.058,23548.55
Amphibians,Critically Endangered,0.5,Backward,1959,0.057,24752.49
Amphibians,Critically Endangered,0.5,Backward,1960,0.057,25988.11
Amphibians,Critically Endangered,0.5,Backward,1961,0.057,26188.78
Amphibians,Critically Endangered,0.5,Backward,1962,0.057,27104.02
Amphibians,Critically Endangered,0.5,Backward,1963,0.056,28523.2
Amphibians,Critically Endangered,0.5,Backward,1964,0.056,29803.1
Amphibians,Critically Endangered,0.5,Backward,1965,0.056,31127.83
Amphibians,Critically Endangered,0.5,Backward,1966,0.055,32601.15
Amphibians,Critically Endangered,0.5,Backward,1967,0.055,33451.89
Amphibians,Critically Endangered,0.5,Backward,1968,0.055,35010.35
Amphibians,Critically Endangered,0.5,Backward,1969,0.055,37112.04
Amphibians,Critically Endangered,0.5,Backward,1970,0.054,39614.23
Amphibians,Critically Endangered,0.5,Backward,1971,0.054,40530.42
Amphibians,Critically Endangered,0.5,Backward,1972,0.054,42211.48
Amphibians,Critically Endangered,0.5,Backward,1973,0.053,44280.37
Amphibians,Critically Endangered,0.5,Backward,1974,0.053,44121.82
Amphibians,Critically Endangered,0.5,Backward,1975,0.053,44050.01
Amphibians,Critically Endangered,0.5,Backward,1976,0.052,46057.62
Amphibians,Critically Endangered,0.5,Backward,1977,0.052,47041.32
Amphibians,Critically Endangered,0.5,Backward,1978,0.052,48596.89
Amphibians,Critically Endangered,0.5,Backward,1979,0.051,49858.01
Amphibians,Critically Endangered,0.5,Backward,1980,0.051,49454.78
Amphibians,Critically Endangered,0.5,Backward,1981,0.051,48207.63
Amphibians,Critically Endangered,0.5,Backward,1982,0.05,47704.35
Amphibians,Critically Endangered,0.5,Backward,1983,0.05,48048.05
Amphibians,Critically Endangered,0.5,Backward,1984,0.05,49506.89
Amphibians,Critically Endangered,0.5,Backward,1985,0.05,50883.29
Amphibians,Critically Endangered,0.5,Backward,1986,0.049,51424.55
Amphibians,Critically Endangered,0.5,Backward,1987,0.049,52670.11
Amphibians,Critically Endangered,0.5,Backward,1988,0.049,54519.88
Amphibians,Critically Endangered,0.5,Backward,1989,0.048,55424.76
Amphibians,Critically Endangered,0.5,Backward,1990,0.048,54478.18
Amphibians,Critically Endangered,0.5,Backward,1991,0.048,55314.77
Amphibians,Critically Endangered,0.5,Backward,1992,0.048,53864.92
Amphibians,Critically Endangered,0.5,JP,1850,0.041,1671.58
Amphibians,Critically Endangered,0.5,JP,1851,0.041,1685.14
Amphibians,Critically Endangered,0.5,JP,1852,0.041,1712.52
Amphibians,Critically Endangered,0.5,JP,1853,0.041,1744.62
Amphibians,Critically Endangered,0.5,JP,1854,0.041,1838.26
Amphibians,Critically Endangered,0.5,JP,1855,0.041,1855.61
Amphibians,Critically Endangered,0.5,JP,1856,0.041,1902.93
Amphibians,Critically Endangered,0.5,JP,1857,0.041,1918.21
Amphibians,Critically Endangered,0.5,JP,1858,0.041,1931.72
Amphibians,Critically Endangered,0.5,JP,1859,0.041,1977.01
Amphibians,Critically Endangered,0.5,JP,1860,0.041,2049.92
Amphibians,Critically Endangered,0.5,JP,1861,0.041,2096.42
Amphibians,Critically Endangered,0.5,JP,1862,0.041,2115.8
Amphibians,Critically Endangered,0.5,JP,1863,0.041,2174.59
Amphibians,Critically Endangered,0.5,JP,1864,0.041,2248.07
Amphibians,Critically Endangered,0.5,JP,1865,0.041,2309.96
Amphibians,Critically Endangered,0.5,JP,1866,0.041,2347.4
Amphibians,Critically Endangered,0.5,JP,1867,0.041,2426.49
Amphibians,Critically Endangered,0.5,JP,1868,0.041,2461.67
Amphibians,Critically Endangered,0.5,JP,1869,0.041,2535.26
Amphibians,Critically Endangered,0.5,JP,1870,0.041,2568.52
Amphibians,Critically Endangered,0.5,JP,1871,0.041,2651.61
Amphibians,Critically Endangered,0.5,JP,1872,0.041,2805.06
Amphibians,Critically Endangered,0.5,JP,1873,0.041,2910.03
Amphibians,Critically Endangered,0.5,JP,1874,0.041,2835.53
Amphibians,Critically Endangered,0.5,JP,1875,0.041,2975.62
Amphibians,Critically Endangered,0.5,JP,1876,0.041,3016
Amphibians,Critically Endangered,0.5,JP,1877,0.041,3067.16
Amphibians,Critically Endangered,0.5,JP,1878,0.041,3090.95
Amphibians,Critically Endangered,0.5,JP,1879,0.041,3221.87
Amphibians,Critically Endangered,0.5,JP,1880,0.041,3466.18
Amphibians,Critically Endangered,0.5,JP,1881,0.041,3535.83
Amphibians,Critically Endangered,0.5,JP,1882,0.041,3664.01
Amphibians,Critically Endangered,0.5,JP,1883,0.041,3812.37
Amphibians,Critically Endangered,0.5,JP,1884,0.041,3847.57
Amphibians,Critically Endangered,0.5,JP,1885,0.041,3877.67
Amphibians,Critically Endangered,0.5,JP,1886,0.041,3925.95
Amphibians,Critically Endangered,0.5,JP,1887,0.041,4052.51
Amphibians,Critically Endangered,0.5,JP,1888,0.041,4324.25
Amphibians,Critically Endangered,0.5,JP,1889,0.041,4339.29
Amphibians,Critically Endangered,0.5,JP,1890,0.041,4601.05
Amphibians,Critically Endangered,0.5,JP,1891,0.041,4752.98
Amphibians,Critically Endangered,0.5,JP,1892,0.041,4791.43
Amphibians,Critically Endangered,0.5,JP,1893,0.041,4771.07
Amphibians,Critically Endangered,0.5,JP,1894,0.041,4897.12
Amphibians,Critically Endangered,0.5,JP,1895,0.041,5102.3
Amphibians,Critically Endangered,0.5,JP,1896,0.041,5225.58
Amphibians,Critically Endangered,0.5,JP,1897,0.04,5406.76
Amphibians,Critically Endangered,0.5,JP,1898,0.04,5618.41
Amphibians,Critically Endangered,0.5,JP,1899,0.04,5990.29
