Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r
Amphibians,All species,0.5,Backward,1587,0.469
Amphibians,All species,0.5,Backward,1588,0.469
Amphibians,All species,0.5,Backward,1589,0.469
Amphibians,All species,0.5,Backward,1590,0.469
Amphibians,All species,0.5,Backward,1591,0.469
Amphibians,All species,0.5,Backward,1592,0.469
Amphibians,All species,0.5,Backward,1593,0.469
Amphibians,All species,0.5,Backward,1594,0.469
Amphibians,All species,0.5,Backward,1595,0.469
Amphibians,All species,0.5,Backward,1596,0.469
Amphibians,All species,0.5,Backward,1597,0.469
Amphibians,All species,0.5,Backward,1598,0.469
Amphibians,All species,0.5,Backward,1599,0.469
Amphibians,All species,0.5,Backward,1600,0.469
Amphibians,All species,0.5,Backward,1601,0.469
Amphibians,All species,0.5,Backward,1602,0.469
Amphibians,All species,0.5,Backward,1603,0.469
Amphibians,All species,0.5,Backward,1604,0.469
Amphibians,All species,0.5,Backward,1605,0.469
Amphibians,All species,0.5,Backward,1606,0.469
Amphibians,All species,0.5,Backward,1607,0.469
Amphibians,All species,0.5,Backward,1608,0.469
Amphibians,All species,0.5,Backward,1609,0.469
Amphibians,All species,0.5,Backward,1610,0.469
Amphibians,All species,0.5,Backward,1611,0.469
Amphibians,All species,0.5,Backward,1612,0.469
Amphibians,All species,0.5,Backward,1613,0.469
Amphibians,All species,0.5,Backward,1614,0.469
Amphibians,All species,0.5,Backward,1615,0.469
Amphibians,All species,0.5,Backward,1616,0.469
Amphibians,All species,0.5,Backward,1617,0.469
Amphibians,All species,0.5,Backward,1618,0.469
Amphibians,All species,0.5,Backward,1619,0.469
Amphibians,All species,0.5,Backward,1620,0.469
Amphibians,All species,0.5,Backward,1621,0.469
Amphibians,All species,0.5,Backward,1622,0.469
Amphibians,All species,0.5,Backward,1623,0.469
Amphibians,All species,0.5,Backward,1624,0.469
Amphibians,All species,0.5,Backward,1625,0.469
Amphibians,All species,0.5,Backward,1626,0.469
Amphibians,All species,0.5,Backward,1627,0.469
Amphibians,All species,0.5,Backward,1628,0.469
Amphibians,All species,0.5,Backward,1629,0.469
Amphibians,All species,0.5,Backward,1630,0.469
Amphibians,All species,0.5,Backward,1631,0.469
Amphibians,All species,0.5,Backward,1632,0.469
Amphibians,All species,0.5,Backward,1633,0.469
Amphibians,All species,0.5,Backward,1634,0.469
Amphibians,All species,0.5,Backward,1635,0.469
Amphibians,All species,0.5,Backward,1636,0.469
Amphibians,All species,0.5,Backward,1637,0.469
Amphibians,All species,0.5,Backward,1638,0.469
Amphibians,All species,0.5,Backward,1639,0.469
Amphibians,All species,0.5,Backward,1640,0.469
Amphibians,All species,0.5,Backward,1641,0.469
Amphibians,All species,0.5,Backward,1642,0.469
Amphibians,All species,0.5,Backward,1643,0.469
Amphibians,All species,0.5,Backward,1644,0.469
Amphibians,All species,0.5,Backward,1645,0.469
Amphibians,All species,0.5,Backward,1646,0.469
Amphibians,All species,0.5,Backward,1647,0.469
Amphibians,All species,0.5,Backward,1648,0.469
Amphibians,All species,0.5,Backward,1649,0.469
Amphibians,All species,0.5,Backward,1650,0.469
Amphibians,All species,0.5,Backward,1651,0.469
Amphibians,All species,0.5,Backward,1652,0.469
Amphibians,All species,0.5,Backward,1653,0.469
Amphibians,All species,0.5,Backward,1654,0.469
Amphibians,All species,0.5,Backward,1655,0.469
Amphibians,All species,0.5,Backward,1656,0.469
Amphibians,All species,0.5,Backward,1657,0.469
Amphibians,All species,0.5,Backward,1658,0.469
Amphibians,All species,0.5,Backward,1659,0.469
Amphibians,All species,0.5,Backward,1660,0.469
Amphibians,All species,0.5,Backward,1661,0.469
Amphibians,All species,0.5,Backward,1662,0.469
Amphibians,All species,0.5,Backward,1663,0.469
Amphibians,All species,0.5,Backward,1664,0.469
Amphibians,All species,0.5,Backward,1665,0.469
Amphibians,All species,0.5,Backward,1666,0.469
Amphibians,All species,0.5,Backward,1667,0.469
Amphibians,All species,0.5,Backward,1668,0.469
Amphibians,All species,0.5,Backward,1669,0.469
Amphibians,All species,0.5,Backward,1670,0.469
Amphibians,All species,0.5,Backward,1671,0.469
Amphibians,All species,0.5,Backward,1672,0.469
Amphibians,All species,0.5,Backward,1673,0.469
Amphibians,All species,0.5,Backward,1674,0.469
Amphibians,All species,0.5,Backward,1675,0.469
Amphibians,All species,0.5,Backward,1676,0.469
Amphibians,All species,0.5,Backward,1677,0.469
Amphibians,All species,0.5,Backward,1678,0.469
Amphibians,All species,0.5,Backward,1679,0.469
Amphibians,All species,0.5,Backward,1680,0.469
Amphibians,All species,0.5,Backward,1681,0.469
Amphibians,All species,0.5,Backward,1682,0.469
Amphibians,All species,0.5,Backward,1683,0.469
Amphibians,All species,0.5,Backward,1684,0.468
Amphibians,All species,0.5,Backward,1685,0.468
Amphibians,All species,0.5,Backward,1686,0.468
Amphibians,All species,0.5,Backward,1687,0.468
Amphibians,All species,0.5,Backward,1688,0.468
Amphibians,All species,0.5,Backward,1689,0.468
Amphibians,All species,0.5,Backward,1690,0.468
Amphibians,All species,0.5,Backward,1691,0.468
Amphibians,All species,0.5,Backward,1692,0.468
Amphibians,All species,0.5,Backward,1693,0.468
Amphibians,All species,0.5,Backward,1694,0.468
Amphibians,All species,0.5,Backward,1695,0.468
Amphibians,All species,0.5,Backward,1696,0.468
Amphibians,All species,0.5,Backward,1697,0.468
Amphibians,All species,0.5,Backward,1698,0.468
Amphibians,All species,0.5,Backward,1699,0.468
Amphibians,All species,0.5,Backward,1700,0.468
Amphibians,All species,0.5,Backward,1701,0.468
Amphibians,All species,0.5,Backward,1702,0.468
Amphibians,All species,0.5,Backward,1703,0.468
Amphibians,All species,0.5,Backward,1704,0.468
Amphibians,All species,0.5,Backward,1705,0.468
Amphibians,All species,0.5,Backward,1706,0.468
Amphibians,All species,0.5,Backward,1707,0.468
Amphibians,All species,0.5,Backward,1708,0.468
Amphibians,All species,0.5,Backward,1709,0.468
Amphibians,All species,0.5,Backward,1710,0.468
Amphibians,All species,0.5,Backward,1711,0.468
Amphibians,All species,0.5,Backward,1712,0.468
Amphibians,All species,0.5,Backward,1713,0.469
Amphibians,All species,0.5,Backward,1714,0.469
Amphibians,All species,0.5,Backward,1715,0.469
Amphibians,All species,0.5,Backward,1716,0.469
Amphibians,All species,0.5,Backward,1717,0.469
Amphibians,All species,0.5,Backward,1718,0.469
Amphibians,All species,0.5,Backward,1719,0.469
Amphibians,All species,0.5,Backward,1720,0.469
Amphibians,All species,0.5,Backward,1721,0.469
Amphibians,All species,0.5,Backward,1722,0.469
Amphibians,All species,0.5,Backward,1723,0.469
Amphibians,All species,0.5,Backward,1724,0.469
Amphibians,All species,0.5,Backward,1725,0.469
Amphibians,All species,0.5,Backward,1726,0.469
Amphibians,All species,0.5,Backward,1727,0.469
Amphibians,All species,0.5,Backward,1728,0.469
Amphibians,All species,0.5,Backward,1729,0.469
Amphibians,All species,0.5,Backward,1730,0.469
Amphibians,All species,0.5,Backward,1731,0.469
Amphibians,All species,0.5,Backward,1732,0.469
Amphibians,All species,0.5,Backward,1733,0.469
Amphibians,All species,0.5,Backward,1734,0.469
Amphibians,All species,0.5,Backward,1735,0.469
Amphibians,All species,0.5,Backward,1736,0.469
Amphibians,All species,0.5,Backward,1737,0.469
Amphibians,All species,0.5,Backward,1738,0.469
Amphibians,All species,0.5,Backward,1739,0.469
Amphibians,All species,0.5,Backward,1740,0.469
Amphibians,All species,0.5,Backward,1741,0.469
Amphibians,All species,0.5,Backward,1742,0.469
Amphibians,All species,0.5,Backward,1743,0.469
Amphibians,All species,0.5,Backward,1744,0.469
Amphibians,All species,0.5,Backward,1745,0.469
Amphibians,All species,0.5,Backward,1746,0.469
Amphibians,All species,0.5,Backward,1747,0.469
Amphibians,All species,0.5,Backward,1748,0.469
Amphibians,All species,0.5,Backward,1749,0.469
Amphibians,All species,0.5,Backward,1750,0.469
Amphibians,All species,0.5,Backward,1751,0.469
Amphibians,All species,0.5,Backward,1752,0.469
Amphibians,All species,0.5,Backward,1753,0.469
Amphibians,All species,0.5,Backward,1754,0.469
Amphibians,All species,0.5,Backward,1755,0.469
Amphibians,All species,0.5,Backward,1756,0.469
Amphibians,All species,0.5,Backward,1757,0.469
Amphibians,All species,0.5,Backward,1758,0.469
Amphibians,All species,0.5,Backward,1759,0.469
Amphibians,All species,0.5,Backward,1760,0.469
Amphibians,All species,0.5,Backward,1761,0.469
Amphibians,All species,0.5,Backward,1762,0.469
Amphibians,All species,0.5,Backward,1763,0.469
Amphibians,All species,0.5,Backward,1764,0.469
Amphibians,All species,0.5,Backward,1765,0.469
Amphibians,All species,0.5,Backward,1766,0.469
Amphibians,All species,0.5,Backward,1767,0.469
Amphibians,All species,0.5,Backward,1768,0.469
Amphibians,All species,0.5,Backward,1769,0.469
Amphibians,All species,0.5,Backward,1770,0.469
Amphibians,All species,0.5,Backward,1771,0.469
Amphibians,All species,0.5,Backward,1772,0.469
Amphibians,All species,0.5,Backward,1773,0.469
Amphibians,All species,0.5,Backward,1774,0.469
Amphibians,All species,0.5,Backward,1775,0.469
Amphibians,All species,0.5,Backward,1776,0.469
Amphibians,All species,0.5,Backward,1777,0.469
Amphibians,All species,0.5,Backward,1778,0.469
Amphibians,All species,0.5,Backward,1779,0.469
Amphibians,All species,0.5,Backward,1780,0.47
Amphibians,All species,0.5,Backward,1781,0.47
Amphibians,All species,0.5,Backward,1782,0.47
Amphibians,All species,0.5,Backward,1783,0.47
Amphibians,All species,0.5,Backward,1784,0.47
Amphibians,All species,0.5,Backward,1785,0.47
Amphibians,All species,0.5,Backward,1786,0.47
Amphibians,All species,0.5,Backward,1787,0.47
Amphibians,All species,0.5,Backward,1788,0.47
Amphibians,All species,0.5,Backward,1789,0.47
Amphibians,All species,0.5,Backward,1790,0.47
Amphibians,All species,0.5,Backward,1791,0.469
Amphibians,All species,0.5,Backward,1792,0.469
Amphibians,All species,0.5,Backward,1793,0.469
Amphibians,All species,0.5,Backward,1794,0.469
Amphibians,All species,0.5,Backward,1795,0.469
Amphibians,All species,0.5,Backward,1796,0.469
Amphibians,All species,0.5,Backward,1797,0.469
Amphibians,All species,0.5,Backward,1798,0.469
Amphibians,All species,0.5,Backward,1799,0.469
Amphibians,All species,0.5,Backward,1800,0.469
Amphibians,All species,0.5,Backward,1801,0.469
Amphibians,All species,0.5,Backward,1802,0.469
Amphibians,All species,0.5,Backward,1803,0.469
Amphibians,All species,0.5,Backward,1804,0.469
Amphibians,All species,0.5,Backward,1805,0.469
Amphibians,All species,0.5,Backward,1806,0.469
Amphibians,All species,0.5,Backward,1807,0.469
Amphibians,All species,0.5,Backward,1808,0.469
Amphibians,All species,0.5,Backward,1809,0.469
Amphibians,All species,0.5,Backward,1810,0.469
Amphibians,All species,0.5,Backward,1811,0.469
Amphibians,All species,0.5,Backward,1812,0.469
Amphibians,All species,0.5,Backward,1813,0.469
Amphibians,All species,0.5,Backward,1814,0.469
Amphibians,All species,0.5,Backward,1815,0.469
Amphibians,All species,0.5,Backward,1816,0.469
Amphibians,All species,0.5,Backward,1817,0.469
Amphibians,All species,0.5,Backward,1818,0.469
Amphibians,All species,0.5,Backward,1819,0.469
Amphibians,All species,0.5,Backward,1820,0.469
Amphibians,All species,0.5,Backward,1821,0.469
Amphibians,All species,0.5,Backward,1822,0.468
Amphibians,All species,0.5,Backward,1823,0.468
Amphibians,All species,0.5,Backward,1824,0.468
Amphibians,All species,0.5,Backward,1825,0.468
Amphibians,All species,0.5,Backward,1826,0.468
Amphibians,All species,0.5,Backward,1827,0.468
Amphibians,All species,0.5,Backward,1828,0.468
Amphibians,All species,0.5,Backward,1829,0.468
Amphibians,All species,0.5,Backward,1830,0.468
Amphibians,All species,0.5,Backward,1831,0.468
Amphibians,All species,0.5,Backward,1832,0.468
Amphibians,All species,0.5,Backward,1833,0.468
Amphibians,All species,0.5,Backward,1834,0.468
Amphibians,All species,0.5,Backward,1835,0.468
Amphibians,All species,0.5,Backward,1836,0.468
Amphibians,All species,0.5,Backward,1837,0.468
Amphibians,All species,0.5,Backward,1838,0.467
Amphibians,All species,0.5,Backward,1839,0.467
Amphibians,All species,0.5,Backward,1840,0.467
Amphibians,All species,0.5,Backward,1841,0.467
Amphibians,All species,0.5,Backward,1842,0.467
Amphibians,All species,0.5,Backward,1843,0.467
Amphibians,All species,0.5,Backward,1844,0.467
Amphibians,All species,0.5,Backward,1845,0.467
Amphibians,All species,0.5,Backward,1846,0.466
Amphibians,All species,0.5,Backward,1847,0.466
Amphibians,All species,0.5,Backward,1848,0.466
Amphibians,All species,0.5,Backward,1849,0.466
Amphibians,All species,0.5,Backward,1850,0.466
Amphibians,All species,0.5,Backward,1851,0.466
Amphibians,All species,0.5,Backward,1852,0.466
Amphibians,All species,0.5,Backward,1853,0.465
Amphibians,All species,0.5,Backward,1854,0.465
Amphibians,All species,0.5,Backward,1855,0.465
Amphibians,All species,0.5,Backward,1856,0.465
Amphibians,All species,0.5,Backward,1857,0.465
Amphibians,All species,0.5,Backward,1858,0.465
Amphibians,All species,0.5,Backward,1859,0.464
Amphibians,All species,0.5,Backward,1860,0.464
Amphibians,All species,0.5,Backward,1861,0.464
Amphibians,All species,0.5,Backward,1862,0.464
Amphibians,All species,0.5,Backward,1863,0.464
Amphibians,All species,0.5,Backward,1864,0.464
Amphibians,All species,0.5,Backward,1865,0.464
Amphibians,All species,0.5,Backward,1866,0.464
Amphibians,All species,0.5,Backward,1867,0.464
Amphibians,All species,0.5,Backward,1868,0.464
Amphibians,All species,0.5,Backward,1869,0.464
Amphibians,All species,0.5,Backward,1870,0.464
Amphibians,All species,0.5,Backward,1871,0.464
Amphibians,All species,0.5,Backward,1872,0.464
Amphibians,All species,0.5,Backward,1873,0.464
Amphibians,All species,0.5,Backward,1874,0.464
Amphibians,All species,0.5,Backward,1875,0.464
Amphibians,All species,0.5,Backward,1876,0.464
Amphibians,All species,0.5,Backward,1877,0.464
Amphibians,All species,0.5,Backward,1878,0.463
Amphibians,All species,0.5,Backward,1879,0.463
Amphibians,All species,0.5,Backward,1880,0.463
Amphibians,All species,0.5,Backward,1881,0.463
Amphibians,All species,0.5,Backward,1882,0.463
Amphibians,All species,0.5,Backward,1883,0.463
Amphibians,All species,0.5,Backward,1884,0.463
Amphibians,All species,0.5,Backward,1885,0.463
Amphibians,All species,0.5,Backward,1886,0.463
Amphibians,All species,0.5,Backward,1887,0.463
Amphibians,All species,0.5,Backward,1888,0.463
Amphibians,All species,0.5,Backward,1889,0.463
Amphibians,All species,0.5,Backward,1890,0.463
Amphibians,All species,0.5,Backward,1891,0.463
Amphibians,All species,0.5,Backward,1892,0.463
Amphibians,All species,0.5,Backward,1893,0.463
Amphibians,All species,0.5,Backward,1894,0.463
Amphibians,All species,0.5,Backward,1895,0.463
Amphibians,All species,0.5,Backward,1896,0.463
Amphibians,All species,0.5,Backward,1897,0.463
Amphibians,All species,0.5,Backward,1898,0.463
Amphibians,All species,0.5,Backward,1899,0.463
Amphibians,All species,0.5,Backward,1900,0.463
Amphibians,All species,0.5,Backward,1901,0.463
Amphibians,All species,0.5,Backward,1902,0.463
Amphibians,All species,0.5,Backward,1903,0.463
Amphibians,All species,0.5,Backward,1904,0.463
Amphibians,All species,0.5,Backward,1905,0.463
Amphibians,All species,0.5,Backward,1906,0.463
Amphibians,All species,0.5,Backward,1907,0.463
Amphibians,All species,0.5,Backward,1908,0.463
Amphibians,All species,0.5,Backward,1909,0.464
Amphibians,All species,0.5,Backward,1910,0.464
Amphibians,All species,0.5,Backward,1911,0.464
Amphibians,All species,0.5,Backward,1912,0.464
Amphibians,All species,0.5,Backward,1913,0.464
Amphibians,All species,0.5,Backward,1914,0.463
Amphibians,All species,0.5,Backward,1915,0.463
Amphibians,All species,0.5,Backward,1916,0.463
Amphibians,All species,0.5,Backward,1917,0.463
Amphibians,All species,0.5,Backward,1918,0.463
Amphibians,All species,0.5,Backward,1919,0.463
Amphibians,All species,0.5,Backward,1920,0.463
Amphibians,All species,0.5,Backward,1921,0.463
Amphibians,All species,0.5,Backward,1922,0.463
Amphibians,All species,0.5,Backward,1923,0.463
Amphibians,All species,0.5,Backward,1924,0.463
Amphibians,All species,0.5,Backward,1925,0.463
Amphibians,All species,0.5,Backward,1926,0.463
Amphibians,All species,0.5,Backward,1927,0.462
Amphibians,All species,0.5,Backward,1928,0.462
Amphibians,All species,0.5,Backward,1929,0.462
Amphibians,All species,0.5,Backward,1930,0.462
Amphibians,All species,0.5,Backward,1931,0.462
Amphibians,All species,0.5,Backward,1932,0.462
Amphibians,All species,0.5,Backward,1933,0.462
Amphibians,All species,0.5,Backward,1934,0.461
Amphibians,All species,0.5,Backward,1935,0.461
Amphibians,All species,0.5,Backward,1936,0.461
Amphibians,All species,0.5,Backward,1937,0.461
Amphibians,All species,0.5,Backward,1938,0.461
Amphibians,All species,0.5,Backward,1939,0.46
Amphibians,All species,0.5,Backward,1940,0.46
Amphibians,All species,0.5,Backward,1941,0.46
Amphibians,All species,0.5,Backward,1942,0.46
Amphibians,All species,0.5,Backward,1943,0.459
Amphibians,All species,0.5,Backward,1944,0.459
Amphibians,All species,0.5,Backward,1945,0.459
Amphibians,All species,0.5,Backward,1946,0.458
Amphibians,All species,0.5,Backward,1947,0.458
Amphibians,All species,0.5,Backward,1948,0.458
Amphibians,All species,0.5,Backward,1949,0.457
Amphibians,All species,0.5,Backward,1950,0.457
Amphibians,All species,0.5,Backward,1951,0.457
Amphibians,All species,0.5,Backward,1952,0.456
Amphibians,All species,0.5,Backward,1953,0.456
Amphibians,All species,0.5,Backward,1954,0.456
